StartDate,EndDate,Duration__in_seconds_,RecordedDate,Q1.1,Q1.2,Q1.3,Q346,Q346_4_TEXT,Q348,Q352_1,Q352_2,Q352_3,Q352_4,Q354_1,Q354_2,Q354_3,Q354_4,Q354_5,Q356_1,Q356_2,Q356_3,Q358_1,Q358_2,Q358_3,Q358_4,Q360_1,Q360_2,Q360_3,Q360_4,Q362_1,Q362_2,Q362_3,Q362_4,Q364_1,Q364_2,Q364_3,Q364_4,Q366_1,Q366_2,Q366_3,Q366_4,Q366_5,Q366_6,Q366_7,Q366_8,Q366_9,Q366_10,Q366_11,Q366_12,Q368_1,Q368_2,Q368_3,Q368_4,Q368_5,Q368_6,Q368_7,Q368_8,Q368_9,Q368_10,Q368_11,Q368_12,Q370_1,Q370_2,Q370_3,Q370_4,Q370_5,Q370_6,Q370_7,Q370_8,Q370_9,Q370_10,Q370_11,Q370_12,Q372_1,Q372_2,Q372_3,Q372_4,Q372_5,Q372_6,Q372_7,Q372_8,Q372_9,Q372_10,Q372_11,Q372_12,Q372_13,Q372_14,Q372_15,Q372_16,Q372_17,Q372_18,Q372_19,Q372_20,Q372_21,Q372_22,Q372_23,Q372_24,Q372_25,Q372_26,Q372_27,Q372_28,Q372_29,Q372_30,Q372_31,Q372_32,Q372_33,Q372_34,Q372_35,Q372_36,Q372_37,Q372_38,Q372_39,Q372_40
10/23/17 15:01,10/23/17 15:23,1278.00,10/23/17 15:23,20,1,2,2,,5,3,3,3,3,3,1,2,2,1,2,2,2,4,2,2,2,2,1,1,1,2,3,3,3,3,1,3,3,6,6,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2,2,1,1,3,1,1,1,3,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1
10/23/17 15:05,10/23/17 15:25,1190.00,10/23/17 15:25,18,2,5,1,,3,5,5,5,5,5,1,2,2,1,4,5,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,6,1,1,1,1,4,4,4,3,3,3,1,1,2,1,1,3,4,4,3,3,3,3,1,1,2,1,2,3,3,1,1,1,2,1,3,1,3,4,2,2,4,1,2,4,3,4,1,4,4,1,1,4,1,1,4,1,1,1,1,2,4,4,2,1,1,2,4
10/23/17 14:59,10/23/17 15:27,1665.00,10/23/17 15:27,19,1,5,2,,4,1,1,1,1,2,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,3,1,1,3,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1
10/23/17 15:31,10/23/17 15:50,1175.00,10/23/17 15:50,18,2,5,1,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,4,2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 16:32,10/23/17 16:45,779.00,10/23/17 16:45,19,1,5,2,,4,3,3,3,3,4,3,2,2,1,2,2,1,3,3,1,1,3,1,1,1,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,1,2,3,1,1,2,1,2,1,4,3,1,1,3,1,1,1,4,1,2,4,1,2,1,1,1,2,1,2,3,1,3,3,1,2,3
10/23/17 16:08,10/23/17 16:49,2466.00,10/23/17 16:49,19,2,5,1,,4,2,1,3,2,3,3,1,2,1,3,3,2,2,2,1,1,2,2,3,3,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,3,3,3,2,3,3,1,1,2,1,1,3,3,3,3,2,2,3,1,1,4,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,4,1,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1
10/23/17 17:12,10/23/17 17:26,853.00,10/23/17 17:26,18,1,5,2,,3,4,3,3,3,4,4,2,1,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
10/23/17 16:42,10/23/17 17:27,2697.00,10/23/17 17:27,18,1,5,2,,3,2,2,2,3,2,2,2,2,1,3,4,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,6,6,1,1,1,1,1,1,1,1,2,2,2,2,2,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1
10/23/17 17:32,10/23/17 17:51,1141.00,10/23/17 17:51,19,1,5,2,,4,3,3,4,5,4,4,3,3,3,2,2,1,3,3,2,2,2,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 17:39,10/23/17 18:10,1872.00,10/23/17 18:10,19,2,5,1,,4,4,3,4,4,4,4,4,2,3,4,3,2,3,3,3,1,1,2,1,3,1,1,1,1,1,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,3,3,2,3,3,4,4,1,1,1,2,1,2,1,2,1,3,3,3,3,2,3,1,4,1,2,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
10/23/17 17:58,10/23/17 18:12,833.00,10/23/17 18:12,19,1,5,2,,4,3,2,2,2,2,2,2,1,2,2,4,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,6,1,1,6,1,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,#NULL!,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 17:57,10/23/17 18:14,1054.00,10/23/17 18:14,19,1,5,2,,4,4,4,4,4,4,1,2,1,2,1,1,1,2,2,1,1,3,1,1,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,4,1,3,4,2,1,4,1,2,4,1,4,2,3,1,1,1,1,1,3,3,2,3,1,1,1,1,3,3,3,1,2,1,1,2
10/23/17 18:17,10/23/17 18:31,832.00,10/23/17 18:31,18,2,5,1,,3,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,2,2,2,1,3,1,2,3,3,2,1,3,1,4,2,1,1,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 18:38,10/23/17 18:57,1137.00,10/23/17 18:57,20,2,5,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,3,4,5,4,2,1,1,1,2,2,5,3,2,4,2,3,2,2,1,1,1,1,1,2,3,4,4,4,4,4,4,3,2,3,4,3,3,4,4,3,4,4,4,4,3,3,4,4,2,2,1,4,1,4,2,2,1,2,1,4,1,2,3,2,1,3,1,1,4,3,1,2,1,1,1,1,1,1,2,1,2,4,1,1,1,1,3,1
10/23/17 19:21,10/23/17 19:54,2022.00,10/23/17 19:54,19,2,5,1,,4,1,1,1,1,1,1,1,1,1,4,4,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,2,1,2,1,4,2,1,2,1,3,1,1,2,2,3,1,3,1,3,4,1,1,2,1,1,1,1,3,3,1,1,2,1,1,1
10/23/17 19:59,10/23/17 20:16,1005.00,10/23/17 20:16,19,2,2,1,,4,4,4,4,5,5,5,5,5,5,3,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,3,1,1,1,1,1,1,4,1,1,3,1,4,1,1,1,1,1,1,4,4,4,4,1,2,4,4,1,1,2,1,1,3,2,4,4,1,1,1,1,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3
10/23/17 20:08,10/23/17 20:40,1893.00,10/23/17 20:40,21,2,5,1,,6,3,3,3,3,3,2,1,1,2,3,3,3,5,4,3,3,4,3,3,2,3,1,1,1,3,2,4,3,6,6,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,3,2,#NULL!,2,2,3,3,2,3,3,1,4,2,3,4,2,3,3,1,4,1,3,2,2,2,2,1,2,2,1,1,1,1,3,1,2,2,1,2,2
10/23/17 20:50,10/23/17 21:06,937.00,10/23/17 21:06,19,1,5,2,,4,3,2,3,3,3,3,2,3,1,2,1,2,3,2,3,3,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2,3,2,1,3,3,2,2,3,3,1,1,1,1,1,3,2,1,2,1,1,1,4,1,1,1,1,3,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 19:00,10/23/17 21:35,9276.00,10/23/17 21:35,18,2,5,1,,3,2,2,2,3,1,1,1,1,1,4,2,1,3,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,4,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
10/23/17 22:17,10/23/17 23:10,3181.00,10/23/17 23:10,21,2,2,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,3,1,1,1,1,3,1,1,2,3,1,2,1,1,2,1,1,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
10/23/17 22:53,10/23/17 23:27,2057.00,10/23/17 23:27,20,2,6,1,,5,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,6,1,1,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/23/17 14:05,10/24/17 13:22,83811.00,10/24/17 13:22,18,1,5,2,,3,1,1,3,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 13:06,10/24/17 13:31,1489.00,10/24/17 13:31,19,2,5,1,,4,2,2,2,2,4,4,3,3,4,2,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,3,2,2,3,2,1,1,1,1,3,2,2,2,2,2,2,2,1,1,1,1,4,3,4,1,1,1,3,3,1,1,1,1,1,3,2,1,4,1,4,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 9:17,10/24/17 14:02,17070.00,10/24/17 14:02,18,2,6,1,,3,3,3,3,3,3,3,2,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,3,2,2,3,2,2,1,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 13:08,10/24/17 14:04,3395.00,10/24/17 14:04,18,2,5,1,,3,3,3,3,3,4,2,2,2,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,2,4,1,1,1,4,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 14:07,10/24/17 14:29,1331.00,10/24/17 14:29,18,2,5,1,,3,2,1,2,2,3,1,2,3,1,4,4,5,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,3,1,2,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,2,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 14:09,10/24/17 14:33,1405.00,10/24/17 14:33,18,1,5,2,,3,4,2,4,5,1,4,1,1,1,4,5,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,2,1,1,2,1,4,1,4,4,3,1,1,3,1,1,3,1,1,4,2,1,3,1,1,4,1,2,1,1,1,1,3,1,1
10/24/17 13:46,10/24/17 14:33,2816.00,10/24/17 14:33,19,1,6,2,,4,3,3,4,4,4,4,3,4,4,5,5,5,4,4,1,1,2,1,1,1,3,1,1,1,3,1,1,1,4,2,1,6,6,3,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3,3,2,2,1,2,1,1,2,4,1,1,1,1,3,2,1,2,4,1,2,4,1,1,1,2,2,1,1,3,1,2,1,1,4,1,1,1,3,1,1,1,1,1,3,1,1,2
10/24/17 14:13,10/24/17 14:47,2035.00,10/24/17 14:47,19,1,2,2,,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,3,4,3,3,3,3,3,4,3,4,1,1,4,3,1,4,3,1,3,4,1,4,3,1,1,1,1,1,2,1,3,1,1,1,4,1,3,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1
10/24/17 14:40,10/24/17 14:51,649.00,10/24/17 14:51,20,1,5,2,,5,2,2,2,3,2,1,1,3,1,3,3,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,3,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 14:29,10/24/17 14:54,1486.00,10/24/17 14:54,19,2,5,1,,4,3,2,3,3,2,1,1,2,1,5,4,5,2,2,2,2,2,4,4,4,2,4,4,3,2,2,3,3,4,2,1,1,1,1,1,1,1,1,1,2,3,2,2,3,3,3,4,4,2,2,2,2,3,3,3,3,3,4,4,4,2,2,2,2,4,4,1,3,2,3,3,4,2,4,2,3,3,3,3,3,1,3,4,4,1,3,1,2,2,1,1,3,2,1,2,2,2,2,2,1,2,2,2,1
10/24/17 15:12,10/24/17 15:28,992.00,10/24/17 15:28,20,2,5,1,,#NULL!,4,1,4,4,4,1,2,1,1,3,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,1,1,4,2,1,1,1,4,1,1,4,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1
10/24/17 15:54,10/24/17 15:57,231.00,10/24/17 15:57,19,1,2,2,,4,2,3,2,3,4,3,4,4,3,1,2,1,2,1,1,1,1,4,1,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,2,3,2,1,3,2,2,1,4,4,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
10/24/17 15:33,10/24/17 15:59,1564.00,10/24/17 15:59,18,2,6,1,,3,5,4,5,5,5,4,4,4,4,5,5,5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,1,1,6,6,2,1,1,1,1,1,1,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,3,1,1,1,4,4,2,1,1,2,3,4,3,1,1,1,2,1,4,1,2,3,3,1,4,1,3,2,1,1,3,1,1,4,1,2,1
10/24/17 17:22,10/24/17 17:43,1273.00,10/24/17 17:43,18,2,5,1,,3,3,4,3,2,3,2,1,1,2,3,3,2,3,3,3,3,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,6,1,1,1,1,1,1,1,1,4,2,2,3,4,3,3,2,2,4,3,2,2,2,2,2,2,2,3,3,2,3,3,2,1,#NULL!,1,1,1,4,2,3,2,3,1,4,2,2,4,2,1,1,3,1,2,2,1,1,2,2,1,2,1,1,2,1,3,3,1,1,2,1,1,1
10/24/17 17:36,10/24/17 17:49,771.00,10/24/17 17:49,21,1,2,2,,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 17:44,10/24/17 18:08,1459.00,10/24/17 18:08,20,2,5,1,,5,3,3,3,3,2,1,2,1,1,2,2,3,3,3,3,3,3,3,2,1,3,3,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,2,3,2,3,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
10/24/17 18:17,10/24/17 18:54,2202.00,10/24/17 18:54,19,2,5,1,,4,2,2,2,2,3,2,2,3,2,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,3,1,3,1,2,1,3,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
10/24/17 19:30,10/24/17 19:37,412.00,10/24/17 19:37,19,1,5,2,,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,1,2,3,2,1,2,3,2,1,2,3,2,1,2,3,2,2,1,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,3,2
10/24/17 19:38,10/24/17 20:00,1353.00,10/24/17 20:00,18,2,5,1,,3,2,1,2,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1
10/24/17 18:51,10/24/17 20:07,4528.00,10/24/17 20:07,18,2,5,1,,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,3,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,1,3,1,2,2,1,1,3,4,4,3,3,1,1,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 20:23,10/24/17 20:34,711.00,10/24/17 20:34,18,1,5,2,,3,3,3,1,1,3,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 21:14,10/24/17 21:22,489.00,10/24/17 21:22,18,1,6,2,,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,6,6,6,6,1,6,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 22:46,10/24/17 22:55,507.00,10/24/17 22:55,19,1,5,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 22:23,10/24/17 23:03,2443.00,10/24/17 23:03,19,2,6,1,,4,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,4,1,1,4,2,1,1,1,1,1,3,2,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/24/17 22:57,10/24/17 23:11,837.00,10/24/17 23:11,21,2,5,1,,6,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
10/24/17 23:00,10/24/17 23:23,1424.00,10/24/17 23:23,21,2,5,1,,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,1,4,1,1,1,4,1,3,1,2,2,4,3,2,1,1,3,1,1,4,1,2,1,1,1,3,1,1,1,4,2,2,1,1,3,1,3,1
10/24/17 23:10,10/24/17 23:45,2135.00,10/24/17 23:45,18,1,5,2,,3,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,4,1
10/25/17 9:28,10/25/17 9:48,1195.00,10/25/17 9:48,22,2,4,1,,7,5,5,5,5,5,5,5,5,5,4,2,2,3,3,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,6,1,1,1,1,1,1,1,2,3,2,1,2,2,1,1,2,1,1,1,1,3,2,1,2,1,1,1,3,1,1,1,3,1,3,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,4,1,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3
10/25/17 9:41,10/25/17 10:03,1308.00,10/25/17 10:03,18,2,5,1,,3,4,4,4,4,4,3,2,2,3,3,3,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,1,1,2,1,1,4,2,1,2,1,3,2,2,2,1,2,3,3,2,3,2,3,2,1,3,2,3,1,2,4,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2
10/25/17 10:14,10/25/17 10:30,948.00,10/25/17 10:30,19,2,2,1,,4,3,3,3,3,2,1,1,1,1,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,2,3,2,2,2,2,4,2,4,1,1,1,2,4,3,1,1,1,1,2,2,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/25/17 11:21,10/25/17 11:27,330.00,10/25/17 11:27,21,2,2,1,,6,1,1,1,1,2,1,2,1,2,1,3,2,1,2,1,2,2,1,2,3,2,1,2,3,2,1,2,1,1,6,2,3,3,6,6,2,2,6,2,6,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,2,1,1,1,1,1,2,2,2,4,4,3,2,2,2,3,3,2,3,1,2,2,3,2,3,3,3,2,2,2,3,3,2,3,3,2,3,1,3,4,2,3,1,2,2
